"","sex","tissue","comparison","direction","gene","lfc","padj","logpadj"
"259","female","gonad","eggs vs. chicks","chicks","VANGL2",0.591228414066966,0.0490501512540223,1.30935964906515
"260","female","gonad","eggs vs. chicks","chicks","PDIA4",0.590970662353316,0.0280294981059196,1.55238467861435
"261","female","gonad","eggs vs. chicks","chicks","XKRX",0.58968634507689,0.0351816317870082,1.45368402105655
"262","female","gonad","eggs vs. chicks","chicks","LOC101747278",0.589137201138812,0.0822308779257109,1.08496507303579
"263","female","gonad","eggs vs. chicks","chicks","CKAP2L",0.589082484532042,0.00151707210302782,2.81899377768198
"264","female","gonad","eggs vs. chicks","chicks","LOC101751192",0.584968761562051,0.00678942671226467,2.1681668952646
"265","female","gonad","eggs vs. chicks","chicks","SLC7A1",0.584507182517913,0.0396792508587298,1.40143653588759
"266","female","gonad","eggs vs. chicks","chicks","NFIX",0.575003718135927,0.0174381197968121,1.75850034313563
"267","female","gonad","eggs vs. chicks","chicks","INAFM2",0.573315555123535,0.0477637927843137,1.32090119444364
"268","female","gonad","eggs vs. chicks","chicks","RRM1",0.573102128814712,0.00276450266610836,2.55838298688799
"269","female","gonad","eggs vs. chicks","chicks","ADO",0.572305736816886,0.0280540490345563,1.55200444825956
"270","female","gonad","eggs vs. chicks","chicks","MLL2",0.570433580927937,0.0183897332008953,1.73542457148076
"271","female","gonad","eggs vs. chicks","chicks","NT5DC1",0.569889520539717,0.0376286215778258,1.42448169058549
"272","female","gonad","eggs vs. chicks","chicks","HYOU1",0.56941870605177,0.000625317057427879,3.2038997244526
"273","female","gonad","eggs vs. chicks","chicks","LOC107051473",0.568492042611643,0.0116826222286377,1.9324596665035
"274","female","gonad","eggs vs. chicks","chicks","LOC107050860",0.568490777820357,0.0791586658999278,1.10150153378325
"275","female","gonad","eggs vs. chicks","chicks","TRIM9",0.567731229084095,0.0973154543713092,1.01181818526899
"276","female","gonad","eggs vs. chicks","chicks","LOC771734",0.566983856621309,0.0169940921440347,1.76970203127906
"277","female","gonad","eggs vs. chicks","chicks","HSD17B10",0.566756541254778,0.0233369583359015,1.63195574914823
"278","female","gonad","eggs vs. chicks","chicks","MYOC",0.564761522349128,0.0357837831319594,1.44631374687426
"279","female","gonad","eggs vs. chicks","chicks","UBE2C",0.56449690999552,0.042255325957168,1.37411854380227
"280","female","gonad","eggs vs. chicks","chicks","MRPS21",0.563872223134785,0.0737961188372506,1.13196647844646
"281","female","gonad","eggs vs. chicks","chicks","PBK",0.562238779662926,0.0673172067916757,1.17187391260306
"282","female","gonad","eggs vs. chicks","chicks","LOC101750015",0.561285669850418,0.020111643926925,1.69655242869653
"283","female","gonad","eggs vs. chicks","chicks","TK1",0.561247637419865,0.0443410848222486,1.35319368590459
"284","female","gonad","eggs vs. chicks","chicks","NFAT5",0.561182244070865,0.0273743117144192,1.5626567916911
"285","female","gonad","eggs vs. chicks","chicks","FAM219A",0.556491647138945,0.0676786370592385,1.16954839588529
"286","female","gonad","eggs vs. chicks","chicks","SLC16A7",0.553572438605564,0.0973154543713092,1.01181818526899
"287","female","gonad","eggs vs. chicks","chicks","LOC107050672",0.552968241076371,0.0578208710613484,1.23791537004538
"288","female","gonad","eggs vs. chicks","chicks","GAREM",0.55056920507617,0.0178392625614522,1.74862310243251
"289","female","gonad","eggs vs. chicks","chicks","GMPR",0.546174013396588,0.0366326682867486,1.43613144660965
"290","female","gonad","eggs vs. chicks","chicks","SLC7A3",0.53855265822275,0.0410698526253582,1.38647685556146
"291","female","gonad","eggs vs. chicks","chicks","LOC417113",0.538371663259019,0.00166295727834136,2.77911890773714
"292","female","gonad","eggs vs. chicks","chicks","GSTM2",0.537660971850212,0.06273093761179,1.20251822120516
"293","female","gonad","eggs vs. chicks","chicks","DDHD2",0.536580430363588,0.0746723749994626,1.12684003545683
"294","female","gonad","eggs vs. chicks","chicks","BCL9L",0.535653634597389,0.0351816317870082,1.45368402105655
"295","female","gonad","eggs vs. chicks","chicks","LOC107050585",0.535442956819099,0.00937009844495213,2.02825584626538
"296","female","gonad","eggs vs. chicks","chicks","SLC11A2",0.531049648661149,0.00110848725839365,2.95526929455773
"297","female","gonad","eggs vs. chicks","chicks","RFC5",0.528383434752463,0.00983868197238495,2.00706307742839
"298","female","gonad","eggs vs. chicks","chicks","SHC2",0.527355639642444,0.0880857150793471,1.05509451571087
"299","female","gonad","eggs vs. chicks","chicks","PASK",0.525574873246752,0.0248708402987374,1.60430954119007
"300","female","gonad","eggs vs. chicks","chicks","HNRNPM",0.523956784520151,0.0687992680265792,1.16241618231258
"301","female","gonad","eggs vs. chicks","chicks","DACH2",0.523834245867566,0.0275533061881991,1.55982628163465
"302","female","gonad","eggs vs. chicks","chicks","UBE2S",0.52351842515008,0.0103654563047939,1.98441157477687
"303","female","gonad","eggs vs. chicks","chicks","CYSTM1",0.523434066964849,0.0657105281554946,1.18236504210647
"304","female","gonad","eggs vs. chicks","chicks","CIT",0.523365564457608,0.0108098532071803,1.96618020352536
"305","female","gonad","eggs vs. chicks","chicks","TRIM47",0.521402425513733,0.0197512843707857,1.70440465816367
"306","female","gonad","eggs vs. chicks","chicks","LOC107049097",0.519839974925518,0.00809422600670192,2.09182467341947
"307","female","gonad","eggs vs. chicks","chicks","TMEM97",0.517268132261929,0.0129878403295598,1.8864630591604
"308","female","gonad","eggs vs. chicks","chicks","CEP164",0.51501747828428,0.0556592478517005,1.25446266677781
"309","female","gonad","eggs vs. chicks","chicks","NSDHL",0.513945765811233,0.0340277045371702,1.46816734683321
"310","female","gonad","eggs vs. chicks","chicks","SND1",0.511427419835236,0.00431135265367626,2.3653864519126
"311","female","gonad","eggs vs. chicks","chicks","CDK2",0.511381911614446,0.0158738220899014,1.79931849147445
"312","female","gonad","eggs vs. chicks","chicks","GANC",0.509250424226434,0.0052373994790044,2.28088429932544
"313","female","gonad","eggs vs. chicks","chicks","CKS1B",0.50880782035193,0.0526556582620298,1.27855495363441
"314","female","gonad","eggs vs. chicks","chicks","TAF6",0.506532613945229,0.00431385169427474,2.36513478956849
"315","female","gonad","eggs vs. chicks","chicks","SLC6A9",0.506077601510181,0.00963421785704076,2.01618353727829
"316","female","gonad","eggs vs. chicks","chicks","LOC101752327",0.504890177568094,0.0976453567692106,1.01034840345093
"317","female","gonad","eggs vs. chicks","chicks","LOC422151",0.504319107767921,0.00436871340985221,2.35964644432731
"318","female","gonad","eggs vs. chicks","chicks","LOC101750092",0.502757860115527,0.0383359233020832,1.41639407251024
"319","female","gonad","eggs vs. chicks","chicks","PLEKHA6",0.502639860223889,0.00675112769760984,2.17062367725147
"320","female","gonad","eggs vs. chicks","chicks","DGKZ",0.502472795458742,0.000611731268345502,3.21343932018416
"321","female","gonad","eggs vs. chicks","chicks","SOX6",0.50207641889861,0.0221738703023884,1.65415849704017
"322","female","gonad","eggs vs. chicks","chicks","C20H20ORF112",0.501256923475447,0.0306328636477001,1.51381240220545
"323","female","gonad","eggs vs. chicks","chicks","PLEKHG3",0.498307403987608,0.0788124322795073,1.10340526925523
"324","female","gonad","eggs vs. chicks","chicks","TRAM2",0.49707597362838,0.0341199150282278,1.46699205906424
"325","female","gonad","eggs vs. chicks","chicks","USP21",0.496065701363851,0.00962843126677644,2.01644446549022
"326","female","gonad","eggs vs. chicks","chicks","SLC1A4",0.495781650183931,0.0654058315795061,1.18438352828288
"327","female","gonad","eggs vs. chicks","chicks","PSD3",0.494956511325468,0.0319260741025614,1.49585448266381
"328","female","gonad","eggs vs. chicks","chicks","PA2G4",0.494844647134419,0.000265647220898329,3.57569472315659
"329","female","gonad","eggs vs. chicks","chicks","TGFBR2",0.492210785481366,0.023512019921392,1.6287100589639
"330","female","gonad","eggs vs. chicks","chicks","LOC101749825",0.491271752076156,0.012599016936949,1.89966334024072
"331","female","gonad","eggs vs. chicks","chicks","HIPK2",0.490695035573599,0.0578208710613484,1.23791537004538
"332","female","gonad","eggs vs. chicks","chicks","NR2F1B",0.490653257079691,0.0656578293202753,1.18271347935583
"333","female","gonad","eggs vs. chicks","chicks","WDR76",0.490412253389529,0.00209407232601453,2.67900832253943
"334","female","gonad","eggs vs. chicks","chicks","ARHGAP19",0.489928514158241,0.0979230915217781,1.00911488390711
"335","female","gonad","eggs vs. chicks","chicks","LOC101748153",0.488550296039858,0.0216068655112165,1.66540823126198
"336","female","gonad","eggs vs. chicks","chicks","MOCS1",0.488480231982574,0.0150378580328793,1.82281401951226
"337","female","gonad","eggs vs. chicks","chicks","BSG",0.486375961724209,0.0357837831319594,1.44631374687426
"338","female","gonad","eggs vs. chicks","chicks","CHEK1",0.486321854815467,0.0560187834392785,1.25166632698952
"339","female","gonad","eggs vs. chicks","chicks","SCUBE1",0.483958423889941,0.0333424080044492,1.47700303842282
"340","female","gonad","eggs vs. chicks","chicks","IDH2",0.483783016256566,0.000136472673969687,3.86495429904243
"341","female","gonad","eggs vs. chicks","chicks","LOC107051178",0.482823947148409,0.0245722408771546,1.60955523602274
"342","female","gonad","eggs vs. chicks","chicks","FOXO3",0.482760444843123,0.0558241802780855,1.25317764538716
"343","female","gonad","eggs vs. chicks","chicks","MVD",0.482698043759696,0.0188982588594757,1.72357820654393
"344","female","gonad","eggs vs. chicks","chicks","ELMO3",0.481917437603124,0.0473190044969499,1.32496440068885
"345","female","gonad","eggs vs. chicks","chicks","PKD1",0.481803628832101,0.0985686846415033,1.00626103888785
"346","female","gonad","eggs vs. chicks","chicks","STAT2",0.481300804524109,0.028363345599328,1.54724254324812
"347","female","gonad","eggs vs. chicks","chicks","TMEM161A",0.480878553921018,0.0929703705534464,1.03165543806336
"348","female","gonad","eggs vs. chicks","chicks","SLC9A3R1",0.480290011023239,0.0188059360057597,1.7257050460746
"349","female","gonad","eggs vs. chicks","chicks","PRDM11",0.480022869410724,0.00275045757510836,2.56059504951023
"350","female","gonad","eggs vs. chicks","chicks","PRRC2B",0.479287573164529,0.0115996477092634,1.93555520044948
"351","female","gonad","eggs vs. chicks","chicks","EPB41L1",0.47913419321216,0.0274551897021571,1.56137555117823
"352","female","gonad","eggs vs. chicks","chicks","LOC107049862",0.479056480272208,0.092357751963325,1.03452664658428
"353","female","gonad","eggs vs. chicks","chicks","FAM20B",0.47862263893076,0.0190824476332842,1.71936592075074
"354","female","gonad","eggs vs. chicks","chicks","LOC107052832",0.477778353371705,0.0578208710613484,1.23791537004538
"355","female","gonad","eggs vs. chicks","chicks","PORCN",0.477487006101813,0.0236618038038722,1.62595215099263
"356","female","gonad","eggs vs. chicks","chicks","CASKIN2",0.477195351399185,0.0977040560330333,1.01008740684212
"357","female","gonad","eggs vs. chicks","chicks","LOC776273",0.476965230399792,0.00810580347953079,2.09120392968265
"358","female","gonad","eggs vs. chicks","chicks","LOC100858655",0.476759740639749,0.00242272305369018,2.6156962280946
"359","female","gonad","eggs vs. chicks","chicks","SPEN",0.476579394558135,0.0115448990181485,1.9376098614521
"360","female","gonad","eggs vs. chicks","chicks","LOC107049543",0.475885439234311,0.0351816317870082,1.45368402105655
"361","female","gonad","eggs vs. chicks","chicks","POLE",0.475813101320061,0.0277479481318521,1.55676912598134
"362","female","gonad","eggs vs. chicks","chicks","LOC100857467",0.473982990710405,0.0351816317870082,1.45368402105655
"363","female","gonad","eggs vs. chicks","chicks","AGBL5",0.473670018394242,0.0311906620684701,1.50597540659484
"364","female","gonad","eggs vs. chicks","chicks","SSR4",0.473345600243907,0.0333440681106312,1.47698141559923
"365","female","gonad","eggs vs. chicks","chicks","VANGL1",0.473222890132773,0.0267281475704097,1.57303113955349
"366","female","gonad","eggs vs. chicks","chicks","SETD2",0.47319208420377,0.00976395939333011,2.01037403540902
"367","female","gonad","eggs vs. chicks","chicks","CARD8",0.47195194082959,0.0813879079464776,1.08944011479405
"368","female","gonad","eggs vs. chicks","chicks","WHSC1L1",0.469396500858132,0.0271915199186996,1.56556651606622
"369","female","gonad","eggs vs. chicks","chicks","FAM109B",0.469148659492672,0.0673172067916757,1.17187391260306
"370","female","gonad","eggs vs. chicks","chicks","SIRT3",0.468539360984909,0.0741126905835814,1.13010741984089
"371","female","gonad","eggs vs. chicks","chicks","MARS",0.468497215001035,0.00630155833829405,2.20055203879506
"372","female","gonad","eggs vs. chicks","chicks","MCM3",0.468324715678173,0.0333424080044492,1.47700303842282
"373","female","gonad","eggs vs. chicks","chicks","KCNT2",0.468092302109212,0.0676786370592385,1.16954839588529
"374","female","gonad","eggs vs. chicks","chicks","P4HB",0.463881241995282,0.0052373994790044,2.28088429932544
"375","female","gonad","eggs vs. chicks","chicks","LOC107050736",0.463379317119577,0.0591623789054783,1.22795437144407
"376","female","gonad","eggs vs. chicks","chicks","PTPRD",0.463263119371359,0.0248708402987374,1.60430954119007
"377","female","gonad","eggs vs. chicks","chicks","THAP11",0.46254143832971,0.0311906620684701,1.50597540659484
"378","female","gonad","eggs vs. chicks","chicks","RAD54L2",0.460410138114233,0.00759978994368511,2.11919841134541
"379","female","gonad","eggs vs. chicks","chicks","RPS26",0.459878665007858,0.0578428469867629,1.23775033949962
"380","female","gonad","eggs vs. chicks","chicks","RPS5",0.459349785100998,0.0481393803635908,1.31749950414003
"381","female","gonad","eggs vs. chicks","chicks","MPND",0.458969648599478,0.0125889592941547,1.90001017072512
"382","female","gonad","eggs vs. chicks","chicks","ARVCF",0.458775186620304,0.000984955191593289,3.00658352634139
"383","female","gonad","eggs vs. chicks","chicks","C10ORF12",0.457783715879163,0.0783035937407005,1.10621830555457
"384","female","gonad","eggs vs. chicks","chicks","NCAPD3",0.456571152368013,0.0351816317870082,1.45368402105655
"385","female","gonad","eggs vs. chicks","chicks","LOC107050516",0.455854192213173,0.0822665262180278,1.08477684080239
"386","female","gonad","eggs vs. chicks","chicks","MEN1",0.455247964237407,0.00217113537180237,2.66331309713798
"387","female","gonad","eggs vs. chicks","chicks","SMC4",0.453815962358041,0.0124381493741541,1.90524423189447
"388","female","gonad","eggs vs. chicks","chicks","FASN",0.453709000629047,0.0215253115273995,1.66705055445496
"389","female","gonad","eggs vs. chicks","chicks","LOC107049545",0.453544782091975,0.0214181649993991,1.66921774007619
"390","female","gonad","eggs vs. chicks","chicks","PLCH1",0.453486418160579,0.0995622319286428,1.00190537619132
"391","female","gonad","eggs vs. chicks","chicks","AMMECR1",0.453273255081039,0.0687617234300671,1.16265324677864
"392","female","gonad","eggs vs. chicks","chicks","ATP1A1",0.451535759113421,0.0218025412318495,1.66149288352161
"393","female","gonad","eggs vs. chicks","chicks","FAM174B",0.451396449514996,0.0523234695409949,1.28130346589652
"394","female","gonad","eggs vs. chicks","chicks","SCRIB",0.450018521628291,0.00871898704057029,2.05953396784777
"395","female","gonad","eggs vs. chicks","chicks","CTC-260F20.3",0.450017782684668,0.0287762810882254,1.54096533295751
"396","female","gonad","eggs vs. chicks","chicks","BANF1",0.448717076487774,0.0479908824444367,1.318841264295
"397","female","gonad","eggs vs. chicks","chicks","LRP4",0.448146882048828,0.0884859915905403,1.05312547796286
"398","female","gonad","eggs vs. chicks","chicks","HMGCR",0.448059485784913,0.05325777238949,1.27361700273344
