"","sex","tissue","treatment","gene","samples","counts"
"40459","male","pituitary","inc.d17","ARHGAP32","r49.w189.x_female_hypothalamus_inc.d17",NA
"40460","male","pituitary","control","ARHGAP32","r6.x_female_hypothalamus_control.NYNO",NA
"40461","male","pituitary","inc.d3","ARHGAP32","r73.g127.x_female_hypothalamus_inc.d3",NA
"40462","male","pituitary","bldg","ARHGAP32","r83.g45_female_hypothalamus_bldg",NA
"40463","male","pituitary","n9","ARHGAP32","r95.blu99_female_hypothalamus_n9",NA
"40464","male","pituitary","lay","ARHGAP32","s.o.pk_female_hypothalamus_lay",NA
"40465","male","pituitary","control","ARHGAP32","s.x.ATLAS_female_hypothalamus_control",NA
"40466","male","pituitary","bldg","ARHGAP32","s063.d.blk.l_female_hypothalamus_bldg",NA
"40467","male","pituitary","bldg","ARHGAP32","s092.blk.r.o_female_hypothalamus_bldg",NA
"40468","male","pituitary","lay","ARHGAP32","s095.g.blk.o_female_hypothalamus_lay",NA
"40469","male","pituitary","lay","ARHGAP32","s136.d.w.o_female_hypothalamus_lay",NA
"40470","male","pituitary","lay","ARHGAP32","s142.o.pk.pu_female_hypothalamus_lay",NA
"40471","male","pituitary","lay","ARHGAP32","s176.blk.pu.r_female_hypothalamus_lay",NA
"40472","male","pituitary","control","ARHGAP32","w191.r1_female_hypothalamus_control",NA
"40473","male","pituitary","inc.d9","ARHGAP32","x.blu101.w43_female_hypothalamus_inc.d9",NA
"40474","male","pituitary","inc.d3","ARHGAP32","x.blu102.w105_female_hypothalamus_inc.d3",NA
"40475","male","pituitary","n5","ARHGAP32","x.blu109.w121_female_hypothalamus_n5",NA
"40476","male","pituitary","inc.d17","ARHGAP32","x.blu116.w107_female_hypothalamus_inc.d17",NA
"40477","male","pituitary","inc.d9","ARHGAP32","x.blu122.r66_female_hypothalamus_inc.d9",NA
"40478","male","pituitary","n9","ARHGAP32","x.blu43.g132_female_hypothalamus_n9",NA
"40479","male","pituitary","lay","ARHGAP32","x.blu6.y80_female_hypothalamus_lay",NA
"40480","male","pituitary","n5","ARHGAP32","x.g37_female_hypothalamus_n5",NA
"40481","male","pituitary","n9","ARHGAP32","x.g4.w50_female_hypothalamus_n9",NA
"40482","male","pituitary","n5","ARHGAP32","x.g43_female_hypothalamus_n5",NA
"40483","male","pituitary","n5","ARHGAP32","x.g49_female_hypothalamus_n5",NA
"40484","male","pituitary","inc.d9","ARHGAP32","x.g9.o166_female_hypothalamus_inc.d9",NA
"40485","male","pituitary","inc.d17","ARHGAP32","x.o159.w90_female_hypothalamus_inc.d17",NA
"40486","male","pituitary","n5","ARHGAP32","x.o175.g21_female_hypothalamus_n5",NA
"40487","male","pituitary","hatch","ARHGAP32","x.o37.blu50_female_hypothalamus_hatch.NYNO",NA
"40488","male","pituitary","n5","ARHGAP32","x.o70_female_hypothalamus_n5.NYNO",NA
"40489","male","pituitary","inc.d3","ARHGAP32","x.r33.w183_female_hypothalamus_inc.d3",NA
"40490","male","pituitary","bldg","ARHGAP32","x.r39.g10_female_hypothalamus_bldg",NA
"40491","male","pituitary","hatch","ARHGAP32","x.r44.w95_female_hypothalamus_hatch",NA
"40492","male","pituitary","inc.d17","ARHGAP32","x.r48.y139_female_hypothalamus_inc.d17",NA
"40493","male","pituitary","n5","ARHGAP32","x.r50.w97_female_hypothalamus_n5",NA
"40494","male","pituitary","n9","ARHGAP32","x.w178_female_hypothalamus_n9",NA
"40495","male","pituitary","lay","ARHGAP32","x.w51_female_hypothalamus_lay",NA
"40496","male","pituitary","n9","ARHGAP32","x.w6_female_hypothalamus_n9",NA
"40497","male","pituitary","inc.d9","ARHGAP32","x.y109_female_hypothalamus_inc.d9",NA
"40498","male","pituitary","n9","ARHGAP32","x.y138.w176_female_hypothalamus_n9",NA
"40499","male","pituitary","hatch","ARHGAP32","x.y90_female_hypothalamus_hatch",NA
"40500","male","pituitary","inc.d9","ARHGAP32","x.y93.g126_female_hypothalamus_inc.d9",NA
"40501","male","pituitary","n9","ARHGAP32","x.y9_female_hypothalamus_n9",NA
"40502","male","pituitary","lay","ARHGAP32","y.s156.o.r_female_hypothalamus_lay",NA
"40503","male","pituitary","inc.d17","ARHGAP32","y126.w92.x_female_hypothalamus_inc.d17",NA
"40504","male","pituitary","inc.d3","ARHGAP32","y13.x_female_hypothalamus_inc.d3",NA
"40505","male","pituitary","inc.d17","ARHGAP32","y130.o170.x_female_hypothalamus_inc.d17",NA
"40506","male","pituitary","inc.d17","ARHGAP32","y135.blu107.x_female_hypothalamus_inc.d17",NA
"40507","male","pituitary","inc.d17","ARHGAP32","y136.x_female_hypothalamus_inc.d17",NA
"40508","male","pituitary","inc.d9","ARHGAP32","y140.w119.x_female_hypothalamus_inc.d9",NA
"40509","male","pituitary","hatch","ARHGAP32","y15.x_female_hypothalamus_hatch",NA
"40510","male","pituitary","n5","ARHGAP32","y6.o54_female_hypothalamus_n5",NA
"40511","male","pituitary","hatch","ARHGAP32","y7.g58_female_hypothalamus_hatch",NA
"40512","male","pituitary","n5","ARHGAP32","y94.g133.x_female_hypothalamus_n5.NYNO",NA
"40513","male","pituitary","n9","ARHGAP32","y97.x_female_hypothalamus_n9",NA
"40514","male","pituitary","control","ARHGAP32","L.G118_female_pituitary_control.NYNO",NA
"40515","male","pituitary","control","ARHGAP32","R.G106_female_pituitary_control",NA
"40516","male","pituitary","control","ARHGAP32","R.R20_female_pituitary_control",NA
"40517","male","pituitary","control","ARHGAP32","R.R9_female_pituitary_control.NYNO",NA
"40518","male","pituitary","control","ARHGAP32","R.W44_female_pituitary_control.NYNO",NA
"40519","male","pituitary","inc.d9","ARHGAP32","blk.s061.pu.y_female_pituitary_inc.d9",NA
"40520","male","pituitary","bldg","ARHGAP32","blk11.x_female_pituitary_bldg",NA
"40521","male","pituitary","hatch","ARHGAP32","blk21.x_female_pituitary_hatch",NA
"40522","male","pituitary","n9","ARHGAP32","blk4.x_female_pituitary_n9",NA
"40523","male","pituitary","control","ARHGAP32","blu.o.x.ATLAS_female_pituitary_control",NA
"40524","male","pituitary","hatch","ARHGAP32","blu103.x_female_pituitary_hatch.NYNO",NA
"40525","male","pituitary","hatch","ARHGAP32","blu124.w180.x_female_pituitary_hatch",NA
"40526","male","pituitary","n9","ARHGAP32","blu36.w16_female_pituitary_n9",NA
"40527","male","pituitary","bldg","ARHGAP32","blu38.g135.x_female_pituitary_bldg",NA
"40528","male","pituitary","inc.d3","ARHGAP32","blu39.o26.x_female_pituitary_inc.d3.NYNO",NA
"40529","male","pituitary","inc.d9","ARHGAP32","blu47.y96.x_female_pituitary_inc.d9",NA
"40530","male","pituitary","n5","ARHGAP32","blu55.g51_female_pituitary_n5",NA
"40531","male","pituitary","lay","ARHGAP32","g.blk.s004.pk_female_pituitary_lay",NA
"40532","male","pituitary","lay","ARHGAP32","g.s078.blk.o_female_pituitary_lay",NA
"40533","male","pituitary","bldg","ARHGAP32","g141.blu27.x_female_pituitary_bldg",NA
"40534","male","pituitary","inc.d17","ARHGAP32","g142.r40.x_female_pituitary_inc.d17",NA
"40535","male","pituitary","inc.d3","ARHGAP32","g6.w197.x_female_pituitary_inc.d3",NA
"40536","male","pituitary","inc.d9","ARHGAP32","g75.x_female_pituitary_inc.d9",NA
"40537","male","pituitary","bldg","ARHGAP32","l.s120.y.blk_female_pituitary_bldg",NA
"40538","male","pituitary","inc.d3","ARHGAP32","o156.w80.x_female_pituitary_inc.d3",NA
"40539","male","pituitary","inc.d3","ARHGAP32","o165.w122.x_female_pituitary_inc.d3.NYNO",NA
"40540","male","pituitary","hatch","ARHGAP32","o172.w115.x_female_pituitary_hatch.NYNO",NA
"40541","male","pituitary","inc.d3","ARHGAP32","o173.w179.x_female_pituitary_inc.d3",NA
"40542","male","pituitary","inc.d17","ARHGAP32","o35.r51.x_female_pituitary_inc.d17",NA
"40543","male","pituitary","bldg","ARHGAP32","o38.blu29.x_female_pituitary_bldg",NA
"40544","male","pituitary","inc.d17","ARHGAP32","o52.blu53_female_pituitary_inc.d17",NA
"40545","male","pituitary","inc.d9","ARHGAP32","o73.x_female_pituitary_inc.d9",NA
"40546","male","pituitary","control","ARHGAP32","r.r.x.ATLAS.R2XR_female_pituitary_control",NA
"40547","male","pituitary","control","ARHGAP32","r.r.x.ATLAS_female_pituitary_control",NA
"40548","male","pituitary","bldg","ARHGAP32","r.s056.g.o_female_pituitary_bldg",NA
"40549","male","pituitary","n9","ARHGAP32","r.s171.l.w_female_pituitary_n9",NA
"40550","male","pituitary","hatch","ARHGAP32","r183.o22_female_pituitary_hatch",NA
"40551","male","pituitary","inc.d3","ARHGAP32","r27.w111.blu125_female_pituitary_inc.d3",NA
"40552","male","pituitary","inc.d9","ARHGAP32","r30.w112.r46_female_pituitary_inc.d9",NA
"40553","male","pituitary","inc.d9","ARHGAP32","r36.w184.x_female_pituitary_inc.d9",NA
"40554","male","pituitary","inc.d17","ARHGAP32","r49.w189.x_female_pituitary_inc.d17",NA
"40555","male","pituitary","control","ARHGAP32","r6.x_female_pituitary_control",NA
"40556","male","pituitary","inc.d3","ARHGAP32","r73.g127.x_female_pituitary_inc.d3",NA
"40557","male","pituitary","bldg","ARHGAP32","r83.g45_female_pituitary_bldg",NA
"40558","male","pituitary","n9","ARHGAP32","r95.blu99_female_pituitary_n9",NA
"40559","male","pituitary","lay","ARHGAP32","s.o.pk_female_pituitary_lay",NA
"40560","male","pituitary","control","ARHGAP32","s.x.ATLAS_female_pituitary_control",NA
"40561","male","pituitary","bldg","ARHGAP32","s063.d.blk.l_female_pituitary_bldg",NA
"40562","male","pituitary","bldg","ARHGAP32","s092.blk.r.o_female_pituitary_bldg",NA
"40563","male","pituitary","lay","ARHGAP32","s095.g.blk.o_female_pituitary_lay",NA
"40564","male","pituitary","lay","ARHGAP32","s136.d.w.o_female_pituitary_lay",NA
"40565","male","pituitary","lay","ARHGAP32","s142.o.pk.pu_female_pituitary_lay",NA
"40566","male","pituitary","lay","ARHGAP32","s176.blk.pu.r_female_pituitary_lay",NA
"40567","male","pituitary","control","ARHGAP32","w191.r1_female_pituitary_control",NA
"40568","male","pituitary","inc.d9","ARHGAP32","x.blu101.w43_female_pituitary_inc.d9",NA
"40569","male","pituitary","inc.d3","ARHGAP32","x.blu102.w105_female_pituitary_inc.d3",NA
"40570","male","pituitary","n5","ARHGAP32","x.blu109.w121_female_pituitary_n5",NA
"40571","male","pituitary","inc.d17","ARHGAP32","x.blu116.w107_female_pituitary_inc.d17.NYNO",NA
"40572","male","pituitary","inc.d9","ARHGAP32","x.blu122.r66_female_pituitary_inc.d9",NA
"40573","male","pituitary","n9","ARHGAP32","x.blu43.g132_female_pituitary_n9",NA
"40574","male","pituitary","lay","ARHGAP32","x.blu6.y80_female_pituitary_lay",NA
"40575","male","pituitary","n5","ARHGAP32","x.g37_female_pituitary_n5",NA
"40576","male","pituitary","n9","ARHGAP32","x.g4.w50_female_pituitary_n9",NA
"40577","male","pituitary","n5","ARHGAP32","x.g43_female_pituitary_n5",NA
"40578","male","pituitary","n5","ARHGAP32","x.g49_female_pituitary_n5.NYNO",NA
"40579","male","pituitary","inc.d9","ARHGAP32","x.g9.o166_female_pituitary_inc.d9.NYNO",NA
"40580","male","pituitary","inc.d17","ARHGAP32","x.o159.w90_female_pituitary_inc.d17",NA
"40581","male","pituitary","n5","ARHGAP32","x.o175.g21_female_pituitary_n5",NA
"40582","male","pituitary","hatch","ARHGAP32","x.o37.blu50_female_pituitary_hatch",NA
"40583","male","pituitary","n5","ARHGAP32","x.o70_female_pituitary_n5",NA
"40584","male","pituitary","inc.d3","ARHGAP32","x.r33.w183_female_pituitary_inc.d3",NA
"40585","male","pituitary","bldg","ARHGAP32","x.r39.g10_female_pituitary_bldg",NA
"40586","male","pituitary","hatch","ARHGAP32","x.r44.w95_female_pituitary_hatch",NA
"40587","male","pituitary","inc.d17","ARHGAP32","x.r48.y139_female_pituitary_inc.d17.NYNO",NA
"40588","male","pituitary","n5","ARHGAP32","x.r50.w97_female_pituitary_n5",NA
"40589","male","pituitary","n9","ARHGAP32","x.w178_female_pituitary_n9",NA
"40590","male","pituitary","lay","ARHGAP32","x.w51_female_pituitary_lay",NA
"40591","male","pituitary","n9","ARHGAP32","x.w6_female_pituitary_n9",NA
"40592","male","pituitary","inc.d9","ARHGAP32","x.y109_female_pituitary_inc.d9",NA
"40593","male","pituitary","n9","ARHGAP32","x.y138.w176_female_pituitary_n9",NA
"40594","male","pituitary","hatch","ARHGAP32","x.y90_female_pituitary_hatch",NA
"40595","male","pituitary","inc.d9","ARHGAP32","x.y93.g126_female_pituitary_inc.d9",NA
"40596","male","pituitary","n9","ARHGAP32","x.y9_female_pituitary_n9",NA
"40597","male","pituitary","lay","ARHGAP32","y.s156.o.r_female_pituitary_lay",NA
"40598","male","pituitary","inc.d17","ARHGAP32","y126.w92.x_female_pituitary_inc.d17",NA
"40599","male","pituitary","inc.d9","ARHGAP32","y128.g23.x_female_pituitary_inc.d9",NA
"40600","male","pituitary","inc.d3","ARHGAP32","y13.x_female_pituitary_inc.d3",NA
"40601","male","pituitary","inc.d17","ARHGAP32","y130.o170.x_female_pituitary_inc.d17",NA
"40602","male","pituitary","inc.d17","ARHGAP32","y135.blu107.x_female_pituitary_inc.d17.NYNO",NA
"40603","male","pituitary","inc.d17","ARHGAP32","y136.x_female_pituitary_inc.d17",NA
"40604","male","pituitary","inc.d9","ARHGAP32","y140.w119.x_female_pituitary_inc.d9",NA
"40605","male","pituitary","hatch","ARHGAP32","y15.x_female_pituitary_hatch",NA
"40606","male","pituitary","n5","ARHGAP32","y6.o54_female_pituitary_n5",NA
"40607","male","pituitary","hatch","ARHGAP32","y7.g58_female_pituitary_hatch",NA
"40608","male","pituitary","n5","ARHGAP32","y94.g133.x_female_pituitary_n5",NA
"40609","male","pituitary","n9","ARHGAP32","y97.x_female_pituitary_n9",NA
"40610","male","pituitary","control","ARHGAP32","L.Blu13_male_gonad_control.NYNO",NA
"40611","male","pituitary","control","ARHGAP32","L.G107_male_gonad_control",NA
"40612","male","pituitary","control","ARHGAP32","L.R3_male_gonad_control.NYNO",NA
"40613","male","pituitary","control","ARHGAP32","L.R8_male_gonad_control",NA
"40614","male","pituitary","control","ARHGAP32","L.W33_male_gonad_control",NA
"40615","male","pituitary","control","ARHGAP32","L.W3_male_gonad_control.NYNO",NA
"40616","male","pituitary","control","ARHGAP32","L.W4_male_gonad_control.NYNO",NA
"40617","male","pituitary","control","ARHGAP32","R.Y108.W29_male_gonad_control",NA
"40618","male","pituitary","n5","ARHGAP32","blk12.x_male_gonad_n5",NA
"40619","male","pituitary","inc.d17","ARHGAP32","blk17.x_male_gonad_inc.d17",NA
"40620","male","pituitary","hatch","ARHGAP32","blu104.w120.x_male_gonad_hatch",NA
"40621","male","pituitary","inc.d9","ARHGAP32","blu108.w40.o158_male_gonad_inc.d9",NA
"40622","male","pituitary","inc.d3","ARHGAP32","blu111.w113.x_male_gonad_inc.d3",NA
"40623","male","pituitary","inc.d17","ARHGAP32","blu113.w124.x_male_gonad_inc.d17",NA
"40624","male","pituitary","bldg","ARHGAP32","blu114.r38.w198_male_gonad_bldg",NA
"40625","male","pituitary","inc.d17","ARHGAP32","blu121.w91.x_male_gonad_inc.d17",NA
"40626","male","pituitary","bldg","ARHGAP32","blu33.y88.x_male_gonad_bldg",NA
"40627","male","pituitary","n5","ARHGAP32","blu37.r65.x_male_gonad_n5",NA
"40628","male","pituitary","n5","ARHGAP32","blu41.y100.x_male_gonad_n5",NA
"40629","male","pituitary","n9","ARHGAP32","blu81.r88_male_gonad_n9",NA
"40630","male","pituitary","n5","ARHGAP32","d.s008.y.blk_male_gonad_n5",NA
"40631","male","pituitary","n5","ARHGAP32","d.s047.blk.o_male_gonad_n5",NA
"40632","male","pituitary","n9","ARHGAP32","g.s.blk.d_male_gonad_n9",NA
"40633","male","pituitary","lay","ARHGAP32","g.s.blk.y_male_gonad_lay",NA
"40634","male","pituitary","lay","ARHGAP32","g.s043.pu.blk_male_gonad_lay",NA
"40635","male","pituitary","bldg","ARHGAP32","g104.w82.x_male_gonad_bldg",NA
"40636","male","pituitary","hatch","ARHGAP32","g114.w83.x_male_gonad_hatch.NYNO",NA
"40637","male","pituitary","inc.d17","ARHGAP32","g130.y81.x_male_gonad_inc.d17",NA
"40638","male","pituitary","inc.d17","ARHGAP32","g143.blu32.x_male_gonad_inc.d17",NA
"40639","male","pituitary","inc.d3","ARHGAP32","g146.blu51_male_gonad_inc.d3",NA
"40640","male","pituitary","inc.d3","ARHGAP32","g20.w106.x_male_gonad_inc.d3",NA
"40641","male","pituitary","bldg","ARHGAP32","g52.blu58_male_gonad_bldg",NA
"40642","male","pituitary","hatch","ARHGAP32","g53.y84_male_gonad_hatch",NA
"40643","male","pituitary","lay","ARHGAP32","o.s.w.r_male_gonad_lay",NA
"40644","male","pituitary","n5","ARHGAP32","o152.o120.w42_male_gonad_n5",NA
"40645","male","pituitary","hatch","ARHGAP32","o39.y77.x_male_gonad_hatch",NA
"40646","male","pituitary","hatch","ARHGAP32","o44.blu26.x_male_gonad_hatch",NA
"40647","male","pituitary","inc.d3","ARHGAP32","o48.r197.x_male_gonad_inc.d3",NA
"40648","male","pituitary","inc.d9","ARHGAP32","o49.x_male_gonad_inc.d9",NA
"40649","male","pituitary","inc.d9","ARHGAP32","o57.g59_male_gonad_inc.d9",NA
"40650","male","pituitary","lay","ARHGAP32","pk.s238.blk.w_male_gonad_lay",NA
"40651","male","pituitary","lay","ARHGAP32","pk.w.s141.o_male_gonad_lay",NA
"40652","male","pituitary","lay","ARHGAP32","r.s005.pk.blk_male_gonad_lay",NA
"40653","male","pituitary","bldg","ARHGAP32","r.s059.d.o_male_gonad_bldg",NA
"40654","male","pituitary","lay","ARHGAP32","r.s116.blk.pu_male_gonad_lay",NA
"40655","male","pituitary","n9","ARHGAP32","r.y.s007.blk_male_gonad_n9",NA
