"","sex","tissue","treatment","gene","samples","counts"
"1276","female","gonad",NA,"PRLR","x.r74.o29_female_gonad_m.hatch",6.20387886895182
"1277","female","gonad","m.inc.d17","PRLR","x.y119.w11_female_gonad_m.inc.d17",7.03852392545105
"1278","female","gonad","m.inc.d17","PRLR","y85.r71.x_female_gonad_m.inc.d17",6.46993766179272
"1279","female","hypothalamus","prolong","AVPR1B","l.s052.pk.r_female_hypothalamus_prolong",5.7208949381217
"1280","female","hypothalamus","prolong","AVPR1B","s.pu.pk_female_hypothalamus_prolong",5.89162189925876
"1281","female","hypothalamus",NA,"AVPR1B","x.y145.r55_female_hypothalamus_inc.prolong",5.7208949381217
"1282","female","hypothalamus","extend","AVPR1B","g17.w108.x_female_hypothalamus_extend",5.7208949381217
"1283","female","hypothalamus","extend","AVPR1B","s089.blk.pk.pu_female_hypothalamus_extend",5.92290135104634
"1284","female","hypothalamus",NA,"AVPR1B","x.o61_female_hypothalamus_extend.hatch",5.89752795017159
"1285","female","hypothalamus","m.inc.d3","AVPR1B","blk.s060.pu.w_female_hypothalamus_m.inc.d3",5.7208949381217
"1286","female","hypothalamus","m.inc.d8","AVPR1B","blu119.w84.x_female_hypothalamus_m.inc.d8",5.7208949381217
"1287","female","hypothalamus","m.inc.d8","AVPR1B","blu80.r97_female_hypothalamus_m.inc.d8",5.90255886434101
"1288","female","hypothalamus","m.inc.d3","AVPR1B","d.s177.blk.r_female_hypothalamus_m.inc.d3",5.7208949381217
"1289","female","hypothalamus","m.inc.d3","AVPR1B","g144.r54.x_female_hypothalamus_m.inc.d3",5.97965923865167
"1290","female","hypothalamus",NA,"AVPR1B","l.s.w.d_female_hypothalamus_m.hatch",5.7208949381217
"1291","female","hypothalamus","m.inc.d9","AVPR1B","o36.r62.x_female_hypothalamus_m.inc.d9",5.88791314859478
"1292","female","hypothalamus","m.inc.d17","AVPR1B","pk.s011.o.y_female_hypothalamus_m.inc.d17",5.7208949381217
"1293","female","hypothalamus","m.inc.d3","AVPR1B","r.s035.y.blk_female_hypothalamus_m.inc.d3",5.7208949381217
"1294","female","hypothalamus","m.inc.d3","AVPR1B","s069.pk.pu.g_female_hypothalamus_m.inc.d3",6.03588108687965
"1295","female","hypothalamus","m.inc.d17","AVPR1B","s100.l.pk.blk_female_hypothalamus_m.inc.d17",5.7208949381217
"1296","female","hypothalamus","m.inc.d9","AVPR1B","x.blu25_female_hypothalamus_m.inc.d9",6.00335824581228
"1297","female","hypothalamus","m.inc.d8","AVPR1B","x.g26_female_hypothalamus_m.inc.d8",5.88839548309682
"1298","female","hypothalamus",NA,"AVPR1B","x.r74.o29_female_hypothalamus_m.hatch",5.7208949381217
"1299","female","hypothalamus","m.inc.d17","AVPR1B","x.y119.w11_female_hypothalamus_m.inc.d17",5.7208949381217
"1300","female","hypothalamus","m.inc.d9","AVPR1B","y128.g23.x_female_hypothalamus_m.inc.d9",5.97799528126202
"1301","female","hypothalamus","prolong","BRCA1","l.s052.pk.r_female_hypothalamus_prolong",7.02600389884296
"1302","female","hypothalamus","prolong","BRCA1","s.pu.pk_female_hypothalamus_prolong",7.11547293637986
"1303","female","hypothalamus",NA,"BRCA1","x.y145.r55_female_hypothalamus_inc.prolong",7.23546571667909
"1304","female","hypothalamus","extend","BRCA1","g17.w108.x_female_hypothalamus_extend",6.97262800132443
"1305","female","hypothalamus","extend","BRCA1","s089.blk.pk.pu_female_hypothalamus_extend",7.11036082766638
"1306","female","hypothalamus",NA,"BRCA1","x.o61_female_hypothalamus_extend.hatch",6.91134676231213
"1307","female","hypothalamus","m.inc.d3","BRCA1","blk.s060.pu.w_female_hypothalamus_m.inc.d3",7.07135974642122
"1308","female","hypothalamus","m.inc.d8","BRCA1","blu119.w84.x_female_hypothalamus_m.inc.d8",7.20515522432636
"1309","female","hypothalamus","m.inc.d8","BRCA1","blu80.r97_female_hypothalamus_m.inc.d8",6.78716414854638
"1310","female","hypothalamus","m.inc.d3","BRCA1","d.s177.blk.r_female_hypothalamus_m.inc.d3",7.18573036853065
"1311","female","hypothalamus","m.inc.d3","BRCA1","g144.r54.x_female_hypothalamus_m.inc.d3",7.04501587602261
"1312","female","hypothalamus",NA,"BRCA1","l.s.w.d_female_hypothalamus_m.hatch",7.08638750906255
"1313","female","hypothalamus","m.inc.d9","BRCA1","o36.r62.x_female_hypothalamus_m.inc.d9",7.15571664747521
"1314","female","hypothalamus","m.inc.d17","BRCA1","pk.s011.o.y_female_hypothalamus_m.inc.d17",6.99201356280485
"1315","female","hypothalamus","m.inc.d3","BRCA1","r.s035.y.blk_female_hypothalamus_m.inc.d3",7.02060024790312
"1316","female","hypothalamus","m.inc.d3","BRCA1","s069.pk.pu.g_female_hypothalamus_m.inc.d3",6.83124290160295
"1317","female","hypothalamus","m.inc.d17","BRCA1","s100.l.pk.blk_female_hypothalamus_m.inc.d17",6.79823137843044
"1318","female","hypothalamus","m.inc.d9","BRCA1","x.blu25_female_hypothalamus_m.inc.d9",6.96786260695989
"1319","female","hypothalamus","m.inc.d8","BRCA1","x.g26_female_hypothalamus_m.inc.d8",6.94880661001382
"1320","female","hypothalamus",NA,"BRCA1","x.r74.o29_female_hypothalamus_m.hatch",7.19873888623388
"1321","female","hypothalamus","m.inc.d17","BRCA1","x.y119.w11_female_hypothalamus_m.inc.d17",7.03361857735789
"1322","female","hypothalamus","m.inc.d9","BRCA1","y128.g23.x_female_hypothalamus_m.inc.d9",7.36671810365157
"1323","female","hypothalamus","prolong","MYC","l.s052.pk.r_female_hypothalamus_prolong",6.93798761850863
"1324","female","hypothalamus","prolong","MYC","s.pu.pk_female_hypothalamus_prolong",7.14212642273639
"1325","female","hypothalamus",NA,"MYC","x.y145.r55_female_hypothalamus_inc.prolong",7.1753875104094
"1326","female","hypothalamus","extend","MYC","g17.w108.x_female_hypothalamus_extend",7.03156071704613
"1327","female","hypothalamus","extend","MYC","s089.blk.pk.pu_female_hypothalamus_extend",6.96100664437734
"1328","female","hypothalamus",NA,"MYC","x.o61_female_hypothalamus_extend.hatch",7.13209768921624
"1329","female","hypothalamus","m.inc.d3","MYC","blk.s060.pu.w_female_hypothalamus_m.inc.d3",6.82598277939572
"1330","female","hypothalamus","m.inc.d8","MYC","blu119.w84.x_female_hypothalamus_m.inc.d8",7.13585614808733
"1331","female","hypothalamus","m.inc.d8","MYC","blu80.r97_female_hypothalamus_m.inc.d8",7.02426238095694
"1332","female","hypothalamus","m.inc.d3","MYC","d.s177.blk.r_female_hypothalamus_m.inc.d3",7.03941222533167
"1333","female","hypothalamus","m.inc.d3","MYC","g144.r54.x_female_hypothalamus_m.inc.d3",6.95253223327461
"1334","female","hypothalamus",NA,"MYC","l.s.w.d_female_hypothalamus_m.hatch",7.10343881365347
"1335","female","hypothalamus","m.inc.d9","MYC","o36.r62.x_female_hypothalamus_m.inc.d9",7.07836788202761
"1336","female","hypothalamus","m.inc.d17","MYC","pk.s011.o.y_female_hypothalamus_m.inc.d17",7.07129223408472
"1337","female","hypothalamus","m.inc.d3","MYC","r.s035.y.blk_female_hypothalamus_m.inc.d3",7.05062211160264
"1338","female","hypothalamus","m.inc.d3","MYC","s069.pk.pu.g_female_hypothalamus_m.inc.d3",7.15783776221163
"1339","female","hypothalamus","m.inc.d17","MYC","s100.l.pk.blk_female_hypothalamus_m.inc.d17",7.26851519770794
"1340","female","hypothalamus","m.inc.d9","MYC","x.blu25_female_hypothalamus_m.inc.d9",6.9292322542025
"1341","female","hypothalamus","m.inc.d8","MYC","x.g26_female_hypothalamus_m.inc.d8",7.15120706471853
"1342","female","hypothalamus",NA,"MYC","x.r74.o29_female_hypothalamus_m.hatch",7.14649129538833
"1343","female","hypothalamus","m.inc.d17","MYC","x.y119.w11_female_hypothalamus_m.inc.d17",7.19928794788585
"1344","female","hypothalamus","m.inc.d9","MYC","y128.g23.x_female_hypothalamus_m.inc.d9",7.14166584000517
"1345","female","hypothalamus","prolong","PALB2","l.s052.pk.r_female_hypothalamus_prolong",8.67114723389181
"1346","female","hypothalamus","prolong","PALB2","s.pu.pk_female_hypothalamus_prolong",8.52585499745018
"1347","female","hypothalamus",NA,"PALB2","x.y145.r55_female_hypothalamus_inc.prolong",8.58396487307034
"1348","female","hypothalamus","extend","PALB2","g17.w108.x_female_hypothalamus_extend",8.33003593075311
"1349","female","hypothalamus","extend","PALB2","s089.blk.pk.pu_female_hypothalamus_extend",8.48465542350955
"1350","female","hypothalamus",NA,"PALB2","x.o61_female_hypothalamus_extend.hatch",8.43801704719313
"1351","female","hypothalamus","m.inc.d3","PALB2","blk.s060.pu.w_female_hypothalamus_m.inc.d3",8.45038958892373
"1352","female","hypothalamus","m.inc.d8","PALB2","blu119.w84.x_female_hypothalamus_m.inc.d8",8.34952571955812
"1353","female","hypothalamus","m.inc.d8","PALB2","blu80.r97_female_hypothalamus_m.inc.d8",8.43882562391796
"1354","female","hypothalamus","m.inc.d3","PALB2","d.s177.blk.r_female_hypothalamus_m.inc.d3",8.61182522132246
"1355","female","hypothalamus","m.inc.d3","PALB2","g144.r54.x_female_hypothalamus_m.inc.d3",8.40455648105302
"1356","female","hypothalamus",NA,"PALB2","l.s.w.d_female_hypothalamus_m.hatch",8.4651758737918
"1357","female","hypothalamus","m.inc.d9","PALB2","o36.r62.x_female_hypothalamus_m.inc.d9",8.43693791857124
"1358","female","hypothalamus","m.inc.d17","PALB2","pk.s011.o.y_female_hypothalamus_m.inc.d17",8.44046455659705
"1359","female","hypothalamus","m.inc.d3","PALB2","r.s035.y.blk_female_hypothalamus_m.inc.d3",8.49591957180192
"1360","female","hypothalamus","m.inc.d3","PALB2","s069.pk.pu.g_female_hypothalamus_m.inc.d3",8.46162637078494
"1361","female","hypothalamus","m.inc.d17","PALB2","s100.l.pk.blk_female_hypothalamus_m.inc.d17",8.44741378182335
"1362","female","hypothalamus","m.inc.d9","PALB2","x.blu25_female_hypothalamus_m.inc.d9",8.38873844451569
"1363","female","hypothalamus","m.inc.d8","PALB2","x.g26_female_hypothalamus_m.inc.d8",8.41869856919447
"1364","female","hypothalamus",NA,"PALB2","x.r74.o29_female_hypothalamus_m.hatch",8.50539619845954
"1365","female","hypothalamus","m.inc.d17","PALB2","x.y119.w11_female_hypothalamus_m.inc.d17",8.45477530177946
"1366","female","hypothalamus","m.inc.d9","PALB2","y128.g23.x_female_hypothalamus_m.inc.d9",8.15304647963079
"1367","female","hypothalamus","prolong","PRL","l.s052.pk.r_female_hypothalamus_prolong",10.5633475125061
"1368","female","hypothalamus","prolong","PRL","s.pu.pk_female_hypothalamus_prolong",10.5078664543555
"1369","female","hypothalamus",NA,"PRL","x.y145.r55_female_hypothalamus_inc.prolong",10.4991317697872
"1370","female","hypothalamus","extend","PRL","g17.w108.x_female_hypothalamus_extend",11.0026283549802
"1371","female","hypothalamus","extend","PRL","s089.blk.pk.pu_female_hypothalamus_extend",11.0786420936608
"1372","female","hypothalamus",NA,"PRL","x.o61_female_hypothalamus_extend.hatch",10.4716075684216
"1373","female","hypothalamus","m.inc.d3","PRL","blk.s060.pu.w_female_hypothalamus_m.inc.d3",10.6028786154082
"1374","female","hypothalamus","m.inc.d8","PRL","blu119.w84.x_female_hypothalamus_m.inc.d8",10.6311255785632
"1375","female","hypothalamus","m.inc.d8","PRL","blu80.r97_female_hypothalamus_m.inc.d8",10.5559434909792
"1376","female","hypothalamus","m.inc.d3","PRL","d.s177.blk.r_female_hypothalamus_m.inc.d3",10.542084575246
"1377","female","hypothalamus","m.inc.d3","PRL","g144.r54.x_female_hypothalamus_m.inc.d3",10.6183394714206
"1378","female","hypothalamus",NA,"PRL","l.s.w.d_female_hypothalamus_m.hatch",10.873951032562
"1379","female","hypothalamus","m.inc.d9","PRL","o36.r62.x_female_hypothalamus_m.inc.d9",10.4907565371578
"1380","female","hypothalamus","m.inc.d17","PRL","pk.s011.o.y_female_hypothalamus_m.inc.d17",10.6869502668691
"1381","female","hypothalamus","m.inc.d3","PRL","r.s035.y.blk_female_hypothalamus_m.inc.d3",10.5179780197998
"1382","female","hypothalamus","m.inc.d3","PRL","s069.pk.pu.g_female_hypothalamus_m.inc.d3",10.7790923338283
"1383","female","hypothalamus","m.inc.d17","PRL","s100.l.pk.blk_female_hypothalamus_m.inc.d17",10.6693824983531
"1384","female","hypothalamus","m.inc.d9","PRL","x.blu25_female_hypothalamus_m.inc.d9",10.6216467569715
"1385","female","hypothalamus","m.inc.d8","PRL","x.g26_female_hypothalamus_m.inc.d8",10.494940871196
"1386","female","hypothalamus",NA,"PRL","x.r74.o29_female_hypothalamus_m.hatch",10.6050330255775
"1387","female","hypothalamus","m.inc.d17","PRL","x.y119.w11_female_hypothalamus_m.inc.d17",10.5018385336244
"1388","female","hypothalamus","m.inc.d9","PRL","y128.g23.x_female_hypothalamus_m.inc.d9",10.6500274933759
"1389","female","hypothalamus","prolong","PRLR","l.s052.pk.r_female_hypothalamus_prolong",8.77070278626917
"1390","female","hypothalamus","prolong","PRLR","s.pu.pk_female_hypothalamus_prolong",8.29825986642468
"1391","female","hypothalamus",NA,"PRLR","x.y145.r55_female_hypothalamus_inc.prolong",8.3186493600116
"1392","female","hypothalamus","extend","PRLR","g17.w108.x_female_hypothalamus_extend",8.55165308971703
"1393","female","hypothalamus","extend","PRLR","s089.blk.pk.pu_female_hypothalamus_extend",8.29034004565413
"1394","female","hypothalamus",NA,"PRLR","x.o61_female_hypothalamus_extend.hatch",8.39348321211781
"1395","female","hypothalamus","m.inc.d3","PRLR","blk.s060.pu.w_female_hypothalamus_m.inc.d3",8.29695366819169
"1396","female","hypothalamus","m.inc.d8","PRLR","blu119.w84.x_female_hypothalamus_m.inc.d8",8.51594597137451
"1397","female","hypothalamus","m.inc.d8","PRLR","blu80.r97_female_hypothalamus_m.inc.d8",8.44947564148779
"1398","female","hypothalamus","m.inc.d3","PRLR","d.s177.blk.r_female_hypothalamus_m.inc.d3",8.58757322724043
"1399","female","hypothalamus","m.inc.d3","PRLR","g144.r54.x_female_hypothalamus_m.inc.d3",8.54555610683968
"1400","female","hypothalamus",NA,"PRLR","l.s.w.d_female_hypothalamus_m.hatch",7.9220745693386
"1401","female","hypothalamus","m.inc.d9","PRLR","o36.r62.x_female_hypothalamus_m.inc.d9",8.32710954961338
"1402","female","hypothalamus","m.inc.d17","PRLR","pk.s011.o.y_female_hypothalamus_m.inc.d17",8.30610530808781
"1403","female","hypothalamus","m.inc.d3","PRLR","r.s035.y.blk_female_hypothalamus_m.inc.d3",8.45159725905262
"1404","female","hypothalamus","m.inc.d3","PRLR","s069.pk.pu.g_female_hypothalamus_m.inc.d3",8.2005386761305
"1405","female","hypothalamus","m.inc.d17","PRLR","s100.l.pk.blk_female_hypothalamus_m.inc.d17",8.34215639560271
"1406","female","hypothalamus","m.inc.d9","PRLR","x.blu25_female_hypothalamus_m.inc.d9",8.12269255291968
"1407","female","hypothalamus","m.inc.d8","PRLR","x.g26_female_hypothalamus_m.inc.d8",8.35258425016132
"1408","female","hypothalamus",NA,"PRLR","x.r74.o29_female_hypothalamus_m.hatch",8.31190404967667
"1409","female","hypothalamus","m.inc.d17","PRLR","x.y119.w11_female_hypothalamus_m.inc.d17",8.50310267939071
"1410","female","hypothalamus","m.inc.d9","PRLR","y128.g23.x_female_hypothalamus_m.inc.d9",8.08525584298105
"1411","female","pituitary","prolong","AVPR1B","l.s052.pk.r_female_pituitary_prolong",8.93168336375569
"1412","female","pituitary","prolong","AVPR1B","s.pu.pk_female_pituitary_prolong",8.79134358595916
"1413","female","pituitary",NA,"AVPR1B","x.y145.r55_female_pituitary_inc.prolong",7.70412082533925
"1414","female","pituitary","extend","AVPR1B","g17.w108.x_female_pituitary_extend",8.69021096569059
"1415","female","pituitary","extend","AVPR1B","s089.blk.pk.pu_female_pituitary_extend",9.30701643840975
"1416","female","pituitary",NA,"AVPR1B","x.o61_female_pituitary_extend.hatch",9.59525497595594
"1417","female","pituitary","m.inc.d3","AVPR1B","blk.s049.y.g_female_pituitary_m.inc.d3",9.75032627616896
"1418","female","pituitary","m.n2","AVPR1B","blk0.x_female_pituitary_m.n2",9.54421411360652
"1419","female","pituitary","m.inc.d9","AVPR1B","blu63.g62_female_pituitary_m.inc.d9",9.15704533372041
"1420","female","pituitary","m.inc.d17","AVPR1B","d.s112.blk.w_female_pituitary_m.inc.d17",9.16205061362013
"1421","female","pituitary","m.inc.d17","AVPR1B","g.y.blk.s006_female_pituitary_m.inc.d17",9.03495924532351
"1422","female","pituitary","m.inc.d9","AVPR1B","g73.x_female_pituitary_m.inc.d9",8.34202856217463
"1423","female","pituitary","m.inc.d17","AVPR1B","o169.r28.x_female_pituitary_m.inc.d17",9.57777308386146
"1424","female","pituitary","m.inc.d8","AVPR1B","p.g.blk.s040_female_pituitary_m.inc.d8",9.22506633638002
"1425","female","pituitary","m.inc.d8","AVPR1B","pk.s055.d.l_female_pituitary_m.inc.d8",8.81955901918985
"1426","female","pituitary","m.inc.d17","AVPR1B","s038.g.d.blk_female_pituitary_m.inc.d17",8.70367307127449
"1427","female","pituitary","m.inc.d3","AVPR1B","s093.blk.y.d_female_pituitary_m.inc.d3",8.86234897226387
"1428","female","pituitary",NA,"AVPR1B","s333.y.blk.pk_female_pituitary_m.hatch",8.71758786710046
"1429","female","pituitary","m.n2","AVPR1B","x.blu96_female_pituitary_m.n2",8.85015332459716
"1430","female","pituitary","m.inc.d3","AVPR1B","x.r180_female_pituitary_m.inc.d3",8.38074261325737
"1431","female","pituitary","m.inc.d8","AVPR1B","x.s188_female_pituitary_m.inc.d8",8.50924733299139
"1432","female","pituitary","m.inc.d9","AVPR1B","y12.x_female_pituitary_m.inc.d9",7.16530055317483
"1433","female","pituitary","prolong","BRCA1","l.s052.pk.r_female_pituitary_prolong",8.23787993784636
"1434","female","pituitary","prolong","BRCA1","s.pu.pk_female_pituitary_prolong",8.17503125425535
"1435","female","pituitary",NA,"BRCA1","x.y145.r55_female_pituitary_inc.prolong",7.68695606949805
"1436","female","pituitary","extend","BRCA1","g17.w108.x_female_pituitary_extend",7.16438836806384
"1437","female","pituitary","extend","BRCA1","s089.blk.pk.pu_female_pituitary_extend",7.70590153901986
"1438","female","pituitary",NA,"BRCA1","x.o61_female_pituitary_extend.hatch",7.5132445376108
"1439","female","pituitary","m.inc.d3","BRCA1","blk.s049.y.g_female_pituitary_m.inc.d3",7.39897346176542
"1440","female","pituitary","m.n2","BRCA1","blk0.x_female_pituitary_m.n2",7.68937365992464
"1441","female","pituitary","m.inc.d9","BRCA1","blu63.g62_female_pituitary_m.inc.d9",7.51468991958501
"1442","female","pituitary","m.inc.d17","BRCA1","d.s112.blk.w_female_pituitary_m.inc.d17",7.82148252327951
"1443","female","pituitary","m.inc.d17","BRCA1","g.y.blk.s006_female_pituitary_m.inc.d17",7.119897898876
"1444","female","pituitary","m.inc.d9","BRCA1","g73.x_female_pituitary_m.inc.d9",7.19095735270828
"1445","female","pituitary","m.inc.d17","BRCA1","o169.r28.x_female_pituitary_m.inc.d17",7.30026418804323
"1446","female","pituitary","m.inc.d8","BRCA1","p.g.blk.s040_female_pituitary_m.inc.d8",7.11268105161049
"1447","female","pituitary","m.inc.d8","BRCA1","pk.s055.d.l_female_pituitary_m.inc.d8",7.2631784226361
"1448","female","pituitary","m.inc.d17","BRCA1","s038.g.d.blk_female_pituitary_m.inc.d17",7.32239612245854
"1449","female","pituitary","m.inc.d3","BRCA1","s093.blk.y.d_female_pituitary_m.inc.d3",7.29638145930691
"1450","female","pituitary",NA,"BRCA1","s333.y.blk.pk_female_pituitary_m.hatch",7.19309878396603
"1451","female","pituitary","m.n2","BRCA1","x.blu96_female_pituitary_m.n2",7.46356738578053
"1452","female","pituitary","m.inc.d3","BRCA1","x.r180_female_pituitary_m.inc.d3",7.24718878039204
"1453","female","pituitary","m.inc.d8","BRCA1","x.s188_female_pituitary_m.inc.d8",7.21571980017347
"1454","female","pituitary","m.inc.d9","BRCA1","y12.x_female_pituitary_m.inc.d9",7.21271115792705
"1455","female","pituitary","prolong","MYC","l.s052.pk.r_female_pituitary_prolong",7.51258607164273
